n,theta,R,sigma,rep,capacity,actual_types,sum_p,sum_e,algorithm,objective,best_bound,certified,nodes,runtime,incumbent_initial,time_limit,available,recharges,makespan,total_recharge_time,battery_utilization
50,0.500000,0.400000,5.500000,3,270,49,741,1482,"GRASP-PR full-recharge heuristic",15,15.000000,1,18968,0.334367,18,30.000000,1,6,2421.000000,1680.000000,0.914815
50,0.500000,0.400000,5.500000,4,275,49,756,1285,"GRASP-PR full-recharge heuristic",19,17.000000,0,837940,15.012739,20,30.000000,1,5,2181.000000,1425.000000,0.934545
50,0.500000,0.400000,5.500000,5,275,49,849,1440,"GRASP-PR full-recharge heuristic",20,18.000000,0,1064062,15.006345,24,30.000000,1,6,2559.000000,1710.000000,0.872727
50,0.500000,0.400000,5.500000,6,275,49,855,1331,"GRASP-PR full-recharge heuristic",19,14.000000,0,877317,15.020131,20,30.000000,1,5,2280.000000,1425.000000,0.968000
50,0.500000,0.400000,5.500000,7,275,49,898,1433,"GRASP-PR full-recharge heuristic",16,15.000000,0,1123609,15.017728,20,30.000000,1,6,2608.000000,1710.000000,0.868485
50,0.500000,0.400000,5.500000,8,270,50,847,1387,"GRASP-PR full-recharge heuristic",15,14.000000,0,1082797,15.001527,15,30.000000,1,6,2527.000000,1680.000000,0.856173
50,0.500000,0.400000,5.500000,9,264,50,838,1203,"GRASP-PR full-recharge heuristic",18,15.000000,0,815824,15.009708,19,30.000000,1,5,2208.000000,1370.000000,0.911364
50,0.500000,0.400000,5.500000,10,270,49,882,1271,"GRASP-PR full-recharge heuristic",14,13.000000,0,998902,15.007822,18,30.000000,1,5,2282.000000,1400.000000,0.941481
50,0.500000,0.400000,5.500000,11,270,49,787,1223,"GRASP-PR full-recharge heuristic",17,13.000000,0,802670,15.002031,19,30.000000,1,5,2187.000000,1400.000000,0.905926
50,0.500000,0.400000,5.500000,12,275,48,829,1264,"GRASP-PR full-recharge heuristic",17,17.000000,1,21672,0.371169,18,30.000000,1,5,2254.000000,1425.000000,0.919273
50,0.500000,0.400000,5.500000,13,275,50,794,1225,"GRASP-PR full-recharge heuristic",18,16.000000,0,782212,15.010968,19,30.000000,1,5,2219.000000,1425.000000,0.890909
50,0.500000,0.400000,5.500000,14,259,49,742,1203,"GRASP-PR full-recharge heuristic",15,14.000000,0,675323,15.013173,21,30.000000,1,5,2087.000000,1345.000000,0.928958
50,0.500000,0.400000,5.500000,15,275,48,815,1298,"GRASP-PR full-recharge heuristic",19,17.000000,0,866792,15.008922,19,30.000000,1,5,2240.000000,1425.000000,0.944000
50,0.500000,0.400000,5.500000,16,275,49,801,1406,"GRASP-PR full-recharge heuristic",22,16.000000,0,1190877,15.002098,23,30.000000,1,6,2511.000000,1710.000000,0.852121
50,0.500000,0.400000,5.500000,17,275,50,739,1260,"GRASP-PR full-recharge heuristic",18,15.000000,0,750115,15.011687,19,30.000000,1,5,2164.000000,1425.000000,0.916364
50,0.500000,0.400000,5.500000,18,275,49,798,1405,"GRASP-PR full-recharge heuristic",20,15.000000,0,945288,15.008012,21,30.000000,1,6,2508.000000,1710.000000,0.851515
50,0.500000,0.400000,5.500000,19,275,50,796,1263,"GRASP-PR full-recharge heuristic",17,14.000000,0,874687,15.001068,18,30.000000,1,5,2221.000000,1425.000000,0.918545
50,0.500000,0.400000,5.500000,20,270,49,737,1446,"GRASP-PR full-recharge heuristic",23,18.000000,0,954818,15.017121,23,30.000000,1,6,2417.000000,1680.000000,0.892593
50,0.500000,0.400000,6.000000,0,300,48,814,1289,"GRASP-PR full-recharge heuristic",18,14.000000,0,784231,15.001089,18,30.000000,1,5,2364.000000,1550.000000,0.859333
50,0.500000,0.400000,6.000000,1,300,47,859,1096,"GRASP-PR full-recharge heuristic",12,12.000000,1,48162,0.900106,13,30.000000,1,4,2099.000000,1240.000000,0.913333
50,0.500000,0.400000,6.000000,2,300,49,916,1281,"GRASP-PR full-recharge heuristic",16,13.000000,0,812590,15.014375,17,30.000000,1,5,2466.000000,1550.000000,0.854000
50,0.500000,0.400000,6.000000,3,294,49,741,1482,"GRASP-PR full-recharge heuristic",20,15.000000,0,877619,15.005898,21,30.000000,1,6,2565.000000,1824.000000,0.840136
50,0.500000,0.400000,6.000000,4,300,49,756,1285,"GRASP-PR full-recharge heuristic",17,17.000000,1,73125,1.415747,18,30.000000,1,5,2306.000000,1550.000000,0.856667
50,0.500000,0.400000,6.000000,5,300,49,849,1440,"GRASP-PR full-recharge heuristic",22,18.000000,0,737962,15.005044,23,30.000000,1,5,2399.000000,1550.000000,0.960000
50,0.500000,0.400000,6.000000,6,300,49,855,1331,"GRASP-PR full-recharge heuristic",17,14.000000,0,744719,15.001735,18,30.000000,1,5,2405.000000,1550.000000,0.887333
50,0.500000,0.400000,6.000000,7,300,49,898,1433,"GRASP-PR full-recharge heuristic",20,15.000000,0,785219,15.011733,21,30.000000,1,5,2448.000000,1550.000000,0.955333
50,0.500000,0.400000,6.000000,8,294,50,847,1387,"GRASP-PR full-recharge heuristic",15,14.000000,0,705247,15.001270,22,30.000000,1,5,2367.000000,1520.000000,0.943537
50,0.500000,0.400000,6.000000,9,288,50,838,1203,"GRASP-PR full-recharge heuristic",17,15.000000,0,758470,15.002136,18,30.000000,1,5,2328.000000,1490.000000,0.835417
50,0.500000,0.400000,6.000000,10,294,49,882,1271,"GRASP-PR full-recharge heuristic",16,13.000000,0,821395,15.011228,17,30.000000,1,5,2402.000000,1520.000000,0.864626
50,0.500000,0.400000,6.000000,11,294,49,787,1223,"GRASP-PR full-recharge heuristic",16,13.000000,0,794523,15.003683,17,30.000000,1,5,2307.000000,1520.000000,0.831973
50,0.500000,0.400000,6.000000,12,300,48,829,1264,"GRASP-PR full-recharge heuristic",17,17.000000,1,20956,0.370789,26,30.000000,1,5,2379.000000,1550.000000,0.842667
50,0.500000,0.400000,6.000000,13,300,50,794,1225,"GRASP-PR full-recharge heuristic",17,16.000000,0,721872,15.003414,17,30.000000,1,5,2344.000000,1550.000000,0.816667
50,0.500000,0.400000,6.000000,14,282,49,742,1203,"GRASP-PR full-recharge heuristic",18,14.000000,0,723453,15.021328,19,30.000000,1,5,2202.000000,1460.000000,0.853191
50,0.500000,0.400000,6.000000,15,300,48,815,1298,"GRASP-PR full-recharge heuristic",17,17.000000,1,26066,0.480000,18,30.000000,1,5,2365.000000,1550.000000,0.865333
50,0.500000,0.400000,6.000000,16,300,49,801,1406,"GRASP-PR full-recharge heuristic",21,16.000000,0,777968,15.008821,22,30.000000,1,5,2351.000000,1550.000000,0.937333
50,0.500000,0.400000,6.000000,17,300,50,739,1260,"GRASP-PR full-recharge heuristic",16,15.000000,0,704497,15.007882,18,30.000000,1,5,2289.000000,1550.000000,0.840000
50,0.500000,0.400000,6.000000,18,300,49,798,1405,"GRASP-PR full-recharge heuristic",19,15.000000,0,843723,15.014512,20,30.000000,1,5,2348.000000,1550.000000,0.936667
50,0.500000,0.400000,6.000000,19,300,50,796,1263,"GRASP-PR full-recharge heuristic",16,14.000000,0,807225,15.010484,17,30.000000,1,5,2346.000000,1550.000000,0.842000
50,0.500000,0.400000,6.000000,20,294,49,737,1446,"GRASP-PR full-recharge heuristic",21,18.000000,0,870729,15.017276,22,30.000000,1,5,2257.000000,1520.000000,0.983673
