n,theta,R,sigma,rep,capacity,actual_types,sum_p,sum_e,algorithm,objective,best_bound,certified,nodes,runtime,incumbent_initial,time_limit,available,recharges,makespan,total_recharge_time,battery_utilization
100,0.500000,0.400000,6.000000,0,300,94,1576,2692,GRASP-PR heuristic,23,23.000000,1,0,0.009813,23,30.000000,1,10,4368.000000,2792.000000,0.897333
100,0.500000,0.400000,6.000000,1,300,96,1480,2515,GRASP-PR heuristic,27,27.000000,1,0,0.009506,27,30.000000,1,9,4085.000000,2605.000000,0.931481
100,0.500000,0.400000,6.000000,2,300,95,1683,2639,GRASP-PR heuristic,33,33.000000,1,0,0.010238,33,30.000000,1,11,4432.000000,2749.000000,0.799697
100,0.500000,0.400000,6.000000,3,300,97,1639,2733,GRASP-PR heuristic,30,30.000000,1,0,0.009792,30,30.000000,1,11,4482.000000,2843.000000,0.828182
100,0.500000,0.400000,6.000000,4,294,98,1601,2654,GRASP-PR heuristic,27,27.000000,1,0,0.010655,27,30.000000,1,11,4365.000000,2764.000000,0.820656
100,0.500000,0.400000,6.000000,5,300,97,1582,2717,GRASP-PR heuristic,30,30.000000,1,0,0.010023,30,30.000000,1,10,4399.000000,2817.000000,0.905667
100,0.500000,0.400000,6.000000,6,300,96,1515,2505,GRASP-PR heuristic,26,26.000000,1,0,0.009093,26,30.000000,1,10,4120.000000,2605.000000,0.835000
100,0.500000,0.400000,6.000000,7,300,97,1648,2548,GRASP-PR heuristic,28,28.000000,1,0,0.009621,28,30.000000,1,10,4296.000000,2648.000000,0.849333
100,0.500000,0.400000,6.000000,8,294,96,1657,2540,GRASP-PR heuristic,29,28.000000,0,473265,15.026628,29,30.000000,1,9,4287.000000,2630.000000,0.959940
100,0.500000,0.400000,6.000000,9,300,98,1475,2435,GRASP-PR heuristic,29,29.000000,1,0,0.009399,29,30.000000,1,11,4020.000000,2545.000000,0.737879
100,0.500000,0.400000,6.000000,10,294,97,1499,2612,GRASP-PR heuristic,28,28.000000,1,0,0.009165,28,30.000000,1,11,4221.000000,2722.000000,0.807669
100,0.500000,0.400000,6.000000,11,300,95,1637,2454,GRASP-PR heuristic,29,28.000000,0,443906,15.066909,29,30.000000,1,9,4181.000000,2544.000000,0.908889
100,0.500000,0.400000,6.000000,12,294,97,1555,2613,GRASP-PR heuristic,27,27.000000,1,0,0.009240,27,30.000000,1,11,4278.000000,2723.000000,0.807978
100,0.500000,0.400000,6.000000,13,300,98,1605,2686,GRASP-PR heuristic,27,27.000000,1,0,0.009776,27,30.000000,1,10,4391.000000,2786.000000,0.895333
100,0.500000,0.400000,6.000000,14,300,96,1529,2675,GRASP-PR heuristic,30,30.000000,1,0,0.009655,30,30.000000,1,11,4314.000000,2785.000000,0.810606
100,0.500000,0.400000,6.000000,15,300,97,1657,2436,GRASP-PR heuristic,32,32.000000,1,0,0.008705,32,30.000000,1,10,4193.000000,2536.000000,0.812000
100,0.500000,0.400000,6.000000,16,300,94,1506,2635,GRASP-PR heuristic,26,26.000000,1,218856,6.979853,27,30.000000,1,10,4241.000000,2735.000000,0.878333
100,0.500000,0.400000,6.000000,17,300,98,1718,2800,GRASP-PR heuristic,27,27.000000,1,0,0.010733,27,30.000000,1,12,4638.000000,2920.000000,0.777778
100,0.500000,0.400000,6.000000,19,300,94,1553,2768,GRASP-PR heuristic,28,28.000000,1,0,0.009921,28,30.000000,1,11,4431.000000,2878.000000,0.838788
100,0.500000,0.400000,6.000000,20,300,96,1605,2797,GRASP-PR heuristic,29,29.000000,1,0,0.010599,29,30.000000,1,12,4522.000000,2917.000000,0.776944
